fare_id,flight_id,cabin_class,fare_class,base_fare,taxes,currency,baggage_kg,cabin_baggage_kg,changeable,change_fee,refundable,seats_total,status,updated_at
far_e449a27d,flt_5450c1f0,business,standard,26081.88,4173.10,INR,30,7,0,,0,25,active,2026-08-18T10:00:00+05:30
far_458a1913,flt_e9ea7136,economy,corporate,2551.25,408.20,INR,15,7,1,306.15,0,24,active,2026-08-18T10:00:00+05:30
far_7aa9b7be,flt_e9ea7136,economy,saver,2041.00,326.56,INR,15,7,0,,0,59,active,2026-08-18T10:00:00+05:30
far_2feac60b,flt_e9ea7136,business,standard,7189.88,1150.38,INR,30,7,0,862.79,0,4,active,2026-08-18T10:00:00+05:30
far_51026dd3,flt_e9ea7136,business,promo,5608.11,897.30,INR,30,7,0,672.97,0,10,active,2026-08-18T10:00:00+05:30
far_b4ab8423,flt_a137e945,economy,promo,2869310.80,459089.73,IDR,15,7,0,,0,91,active,2026-08-18T10:00:00+05:30
far_84ac65f8,flt_a137e945,economy,saver,3237171.16,517947.39,IDR,15,7,0,388460.54,0,81,active,2026-08-18T10:00:00+05:30
far_47d4582f,flt_a137e945,business,flex,13912478.79,2225996.61,IDR,30,7,1,1669497.45,1,35,active,2026-08-18T10:00:00+05:30
far_4a9ce431,flt_a137e945,business,promo,8894863.49,1423178.16,IDR,30,7,0,1067383.62,0,27,active,2026-08-18T10:00:00+05:30
far_e16ec6e9,flt_83d35839,economy,standard,4816.52,770.64,INR,15,7,0,577.98,0,128,active,2026-08-18T10:00:00+05:30
far_c36ff702,flt_83d35839,economy,saver,4238.54,678.17,INR,15,7,0,508.63,0,93,active,2026-08-18T10:00:00+05:30
far_12f3aac7,flt_83d35839,business,promo,11646.36,1863.42,INR,30,7,0,,0,22,active,2026-08-18T10:00:00+05:30
far_f09818c6,flt_83d35839,business,standard,14931.23,2389.00,INR,30,7,0,,0,7,active,2026-08-18T10:00:00+05:30
far_8146684e,flt_ab1c504d,economy,flex,1280.67,204.91,MYR,15,7,1,153.68,1,36,active,2026-08-18T10:00:00+05:30
far_cd07fdfb,flt_ab1c504d,economy,standard,1049.73,167.96,MYR,15,7,0,125.97,0,156,active,2026-08-18T10:00:00+05:30
far_04c2d706,flt_ab1c504d,business,promo,2538.25,406.12,MYR,30,7,0,,0,39,active,2026-08-18T10:00:00+05:30
far_9b30b1bc,flt_ab1c504d,business,standard,3254.16,520.67,MYR,30,7,0,,0,27,active,2026-08-18T10:00:00+05:30
far_2941d869,flt_fbe74637,economy,standard,8992.00,1438.72,INR,15,7,0,1079.04,0,65,active,2026-08-18T10:00:00+05:30
far_c146d846,flt_fbe74637,economy,corporate,9891.20,1582.59,INR,15,7,1,,0,107,active,2026-08-18T10:00:00+05:30
far_05a50faa,flt_fbe74637,business,promo,21742.66,3478.83,INR,30,7,0,2609.12,0,38,active,2026-08-18T10:00:00+05:30
far_a290414b,flt_fbe74637,business,saver,24530.18,3924.83,INR,30,7,0,2943.62,0,21,active,2026-08-18T10:00:00+05:30
far_ee3081ad,flt_70c4fbed,economy,promo,9638.23,1542.12,INR,15,7,0,1156.59,0,93,active,2026-08-18T10:00:00+05:30
far_eae81fcf,flt_70c4fbed,economy,saver,10873.90,1739.82,INR,15,7,0,,0,50,active,2026-08-18T10:00:00+05:30
far_d1e6324e,flt_70c4fbed,business,corporate,42136.36,6741.82,INR,30,7,1,,0,15,active,2026-08-18T10:00:00+05:30
far_a7bca98b,flt_70c4fbed,business,flex,46733.06,7477.29,INR,30,7,1,5607.97,1,9,active,2026-08-18T10:00:00+05:30
far_769a1718,flt_ec390279,economy,corporate,6816.05,1090.57,INR,15,7,1,817.93,0,165,active,2026-08-18T10:00:00+05:30
far_b1fb460f,flt_ec390279,economy,flex,7559.62,1209.54,INR,15,7,1,,1,140,active,2026-08-18T10:00:00+05:30
far_5faf5053,flt_ec390279,business,promo,14982.92,2397.27,INR,30,7,0,1797.95,0,11,active,2026-08-18T10:00:00+05:30
far_24ae3e1e,flt_ec390279,business,saver,16903.81,2704.61,INR,30,7,0,2028.46,0,39,active,2026-08-18T10:00:00+05:30
far_740c92c6,flt_fb3512a1,economy,standard,15174.51,2427.92,INR,15,7,0,1820.94,0,106,active,2026-08-18T10:00:00+05:30
far_d7fe83f9,flt_fb3512a1,economy,promo,11836.12,1893.78,INR,15,7,0,,0,123,active,2026-08-18T10:00:00+05:30
far_3ef60495,flt_fb3512a1,business,saver,41396.05,6623.37,INR,30,7,0,,0,24,active,2026-08-18T10:00:00+05:30
far_5cd69691,flt_fb3512a1,business,promo,36691.96,5870.71,INR,30,7,0,4403.03,0,39,active,2026-08-18T10:00:00+05:30
far_e372022c,flt_43680923,economy,saver,911.93,145.91,MYR,15,7,0,109.43,0,133,active,2026-08-18T10:00:00+05:30
far_8fe5352e,flt_43680923,economy,flex,1264.27,202.28,MYR,15,7,1,151.71,1,117,active,2026-08-18T10:00:00+05:30
far_f8f20d86,flt_43680923,business,saver,2827.00,452.32,MYR,30,7,0,339.24,0,38,active,2026-08-18T10:00:00+05:30
far_9f528c17,flt_43680923,business,flex,3919.25,627.08,MYR,30,7,1,470.31,1,28,active,2026-08-18T10:00:00+05:30
far_3290369d,flt_34872d62,economy,saver,6010.01,961.60,INR,15,7,0,,0,30,active,2026-08-18T10:00:00+05:30
far_9797b1da,flt_34872d62,economy,standard,6829.56,1092.73,INR,15,7,0,819.55,0,64,active,2026-08-18T10:00:00+05:30
far_8065e631,flt_34872d62,business,flex,25829.38,4132.70,INR,30,7,1,,1,37,active,2026-08-18T10:00:00+05:30
far_542a58eb,flt_34872d62,business,corporate,23288.79,3726.21,INR,30,7,1,,0,36,active,2026-08-18T10:00:00+05:30
far_0f7067bb,flt_550de457,economy,standard,3334.26,533.48,INR,15,7,0,,0,112,active,2026-08-18T10:00:00+05:30
far_aebefc45,flt_550de457,economy,saver,2934.15,469.46,INR,15,7,0,352.10,0,142,active,2026-08-18T10:00:00+05:30
far_d0620111,flt_550de457,business,flex,12610.18,2017.63,INR,30,7,1,,1,10,active,2026-08-18T10:00:00+05:30
far_43ed8a2f,flt_550de457,business,promo,8062.24,1289.96,INR,30,7,0,967.47,0,37,active,2026-08-18T10:00:00+05:30
far_782d978b,flt_9ca3471c,economy,flex,8627.11,1380.34,INR,15,7,1,1035.25,1,128,active,2026-08-18T10:00:00+05:30
far_39dbe5d7,flt_9ca3471c,economy,standard,7071.40,1131.42,INR,15,7,0,,0,49,active,2026-08-18T10:00:00+05:30
far_e16027cd,flt_9ca3471c,business,flex,26744.05,4279.05,INR,30,7,1,3209.29,1,13,active,2026-08-18T10:00:00+05:30
far_787d4a6a,flt_9ca3471c,business,corporate,24113.49,3858.16,INR,30,7,1,2893.62,0,18,active,2026-08-18T10:00:00+05:30
far_53d27e74,flt_3bd650d5,economy,flex,4819.44,771.11,INR,15,7,1,,1,155,active,2026-08-18T10:00:00+05:30
far_811009b5,flt_3bd650d5,economy,standard,3950.36,632.06,INR,15,7,0,474.04,0,110,active,2026-08-18T10:00:00+05:30
far_6719a1b4,flt_3bd650d5,business,flex,14940.27,2390.44,INR,30,7,1,1792.83,1,19,active,2026-08-18T10:00:00+05:30
far_299a5403,flt_3bd650d5,business,saver,10776.59,1724.25,INR,30,7,0,1293.19,0,31,active,2026-08-18T10:00:00+05:30
far_4caf2595,flt_0dd24dad,economy,flex,1856.54,297.05,INR,15,7,1,,1,143,active,2026-08-18T10:00:00+05:30
far_3913a411,flt_0dd24dad,economy,promo,1186.97,189.91,INR,15,7,0,142.44,0,27,active,2026-08-18T10:00:00+05:30
far_decfb80f,flt_0dd24dad,business,saver,4151.34,664.22,INR,30,7,0,498.16,0,10,active,2026-08-18T10:00:00+05:30
far_5e0e51fe,flt_0dd24dad,business,flex,5755.27,920.84,INR,30,7,1,690.63,1,19,active,2026-08-18T10:00:00+05:30
far_f22b32a4,flt_b010d96a,economy,flex,29819.28,4771.08,INR,15,7,1,,1,51,active,2026-08-18T10:00:00+05:30
far_6961766c,flt_b010d96a,economy,standard,24442.03,3910.73,INR,15,7,0,2933.04,0,167,active,2026-08-18T10:00:00+05:30
far_a8396259,flt_b010d96a,business,flex,92439.77,14790.36,INR,30,7,1,11092.77,1,13,active,2026-08-18T10:00:00+05:30
far_05f65291,flt_b010d96a,business,saver,66677.87,10668.46,INR,30,7,0,,0,39,active,2026-08-18T10:00:00+05:30
far_22468575,flt_24e3091c,economy,corporate,7506.98,1201.12,INR,15,7,1,,0,34,active,2026-08-18T10:00:00+05:30
far_002c7849,flt_b088a430,economy,flex,8811.79,1409.89,INR,15,7,1,1057.41,1,32,active,2026-08-18T10:00:00+05:30
far_d345150d,flt_b088a430,economy,saver,6356.04,1016.97,INR,15,7,0,,0,135,active,2026-08-18T10:00:00+05:30
far_58bedfc3,flt_b088a430,business,standard,22390.61,3582.50,INR,30,7,0,2686.87,0,7,active,2026-08-18T10:00:00+05:30
far_5ceb4c6c,flt_b088a430,business,flex,27316.54,4370.65,INR,30,7,1,,1,5,active,2026-08-18T10:00:00+05:30
far_c919c338,flt_3cdc52ed,economy,saver,267.02,42.72,SGD,15,7,0,32.04,0,86,active,2026-08-18T10:00:00+05:30
far_a376ed37,flt_3cdc52ed,economy,standard,303.43,48.55,SGD,15,7,0,,0,60,active,2026-08-18T10:00:00+05:30
far_2b8eb673,flt_3cdc52ed,business,flex,1147.59,183.61,SGD,30,7,1,137.71,1,8,active,2026-08-18T10:00:00+05:30
far_ab3450e7,flt_3cdc52ed,business,promo,733.71,117.39,SGD,30,7,0,88.04,0,10,active,2026-08-18T10:00:00+05:30
far_8bb4895e,flt_c86dd9bd,economy,standard,773.25,123.72,MYR,15,7,0,92.79,0,54,active,2026-08-18T10:00:00+05:30
far_3af3faa1,flt_c86dd9bd,economy,promo,603.14,96.50,MYR,15,7,0,,0,79,active,2026-08-18T10:00:00+05:30
far_8fea9370,flt_c86dd9bd,business,saver,2109.44,337.51,MYR,30,7,0,253.13,0,30,active,2026-08-18T10:00:00+05:30
far_aa956d90,flt_c86dd9bd,business,promo,1869.73,299.16,MYR,30,7,0,224.37,0,4,active,2026-08-18T10:00:00+05:30
far_3e56f380,flt_3ed86100,economy,flex,13610.11,2177.62,INR,15,7,1,,1,42,active,2026-08-18T10:00:00+05:30
far_243087dc,flt_3ed86100,economy,corporate,12271.41,1963.43,INR,15,7,1,,0,125,active,2026-08-18T10:00:00+05:30
far_503e96b3,flt_3ed86100,business,saver,30433.09,4869.29,INR,30,7,0,3651.97,0,26,active,2026-08-18T10:00:00+05:30
far_c51fb8e4,flt_3ed86100,business,corporate,38041.36,6086.62,INR,30,7,1,,0,10,active,2026-08-18T10:00:00+05:30
far_2b5522e1,flt_489c37b9,economy,saver,3602.43,576.39,INR,15,7,0,432.29,0,75,active,2026-08-18T10:00:00+05:30
far_450959c2,flt_961f4b41,economy,flex,5401521.89,864243.50,IDR,15,7,1,,1,124,active,2026-08-18T10:00:00+05:30
far_fd272f9c,flt_961f4b41,economy,promo,3453432.03,552549.12,IDR,15,7,0,,0,84,active,2026-08-18T10:00:00+05:30
far_14c5b6b8,flt_961f4b41,business,corporate,15097696.43,2415631.43,IDR,30,7,1,1811723.57,0,17,active,2026-08-18T10:00:00+05:30
far_55098f3f,flt_961f4b41,business,promo,10705639.29,1712902.29,IDR,30,7,0,1284676.71,0,29,active,2026-08-18T10:00:00+05:30
far_dfb395ef,flt_524b75f1,economy,corporate,8259.58,1321.53,INR,15,7,1,991.15,0,20,active,2026-08-18T10:00:00+05:30
far_f9a9e944,flt_524b75f1,economy,flex,9160.63,1465.70,INR,15,7,1,1099.28,1,69,active,2026-08-18T10:00:00+05:30
far_e01a5472,flt_524b75f1,business,flex,28397.95,4543.67,INR,30,7,1,3407.75,1,29,active,2026-08-18T10:00:00+05:30
far_3595bc0f,flt_524b75f1,business,standard,23277.01,3724.32,INR,30,7,0,2793.24,0,20,active,2026-08-18T10:00:00+05:30
far_c4fb0a3b,flt_2a0097c6,economy,flex,7059.41,1129.51,INR,15,7,1,847.13,1,129,active,2026-08-18T10:00:00+05:30
far_2c134cbc,flt_2a0097c6,economy,saver,5092.03,814.73,INR,15,7,0,611.04,0,64,active,2026-08-18T10:00:00+05:30
far_ddd45611,flt_2a0097c6,business,flex,21884.17,3501.47,INR,30,7,1,,1,14,active,2026-08-18T10:00:00+05:30
far_f286df77,flt_2a0097c6,business,corporate,19731.63,3157.06,INR,30,7,1,2367.80,0,5,active,2026-08-18T10:00:00+05:30
far_1a1b9305,flt_172ee159,economy,corporate,3019.11,483.06,THB,15,7,1,362.29,0,124,active,2026-08-18T10:00:00+05:30
far_0a6f5775,flt_172ee159,economy,standard,2744.65,439.14,THB,15,7,0,329.36,0,110,active,2026-08-18T10:00:00+05:30
far_beb4ee8b,flt_172ee159,business,standard,8508.40,1361.34,THB,30,7,0,,0,26,active,2026-08-18T10:00:00+05:30
far_2e2b5937,flt_172ee159,business,flex,10380.25,1660.84,THB,30,7,1,1245.63,1,8,active,2026-08-18T10:00:00+05:30
far_e579f06a,flt_20b5c7a4,economy,corporate,6539.63,1046.34,INR,15,7,1,,0,161,active,2026-08-18T10:00:00+05:30
far_d3fb1ee5,flt_20b5c7a4,economy,promo,4637.19,741.95,INR,15,7,0,,0,50,active,2026-08-18T10:00:00+05:30
far_62db412a,flt_20b5c7a4,business,standard,18429.86,2948.78,INR,30,7,0,,0,29,active,2026-08-18T10:00:00+05:30
far_a38bdd32,flt_20b5c7a4,business,promo,14375.29,2300.05,INR,30,7,0,1725.03,0,39,active,2026-08-18T10:00:00+05:30
far_84c1bc2e,flt_dc516e9b,economy,promo,3349217.63,535874.82,IDR,15,7,0,401906.12,0,97,active,2026-08-18T10:00:00+05:30
far_ba81e856,flt_dc516e9b,economy,standard,4293868.75,687019.00,IDR,15,7,0,515264.25,0,150,active,2026-08-18T10:00:00+05:30
far_1882330b,flt_dc516e9b,business,standard,13310993.13,2129758.90,IDR,30,7,0,,0,19,active,2026-08-18T10:00:00+05:30
far_75bcd152,flt_dc516e9b,business,flex,16239411.62,2598305.86,IDR,30,7,1,,1,25,active,2026-08-18T10:00:00+05:30
far_a2b4845f,flt_04979190,economy,promo,4257058.34,681129.33,IDR,15,7,0,510847.00,0,99,active,2026-08-18T10:00:00+05:30
far_754079da,flt_04979190,economy,corporate,6003543.82,960567.01,IDR,15,7,1,720425.26,0,141,active,2026-08-18T10:00:00+05:30
far_86145636,flt_04979190,business,promo,13196880.86,2111500.94,IDR,30,7,0,,0,32,active,2026-08-18T10:00:00+05:30
far_30950b09,flt_04979190,business,saver,14888788.67,2382206.19,IDR,30,7,0,,0,19,active,2026-08-18T10:00:00+05:30
far_61115ea1,flt_1d45c134,economy,flex,332.24,53.16,MYR,15,7,1,,1,72,active,2026-08-18T10:00:00+05:30
far_067f06fc,flt_1d45c134,economy,corporate,299.56,47.93,MYR,15,7,1,35.95,0,78,active,2026-08-18T10:00:00+05:30
far_b1e3829c,flt_1d45c134,business,saver,742.91,118.87,MYR,30,7,0,89.15,0,28,active,2026-08-18T10:00:00+05:30
far_1a015614,flt_1d45c134,business,flex,1029.94,164.79,MYR,30,7,1,123.59,1,37,active,2026-08-18T10:00:00+05:30
far_0ecce615,flt_c1e58933,economy,standard,4788.86,766.22,THB,15,7,0,,0,169,active,2026-08-18T10:00:00+05:30
far_6e9fd93a,flt_c1e58933,economy,corporate,5267.75,842.84,THB,15,7,1,,0,38,active,2026-08-18T10:00:00+05:30
far_deaad299,flt_c1e58933,business,flex,18111.48,2897.84,THB,30,7,1,,1,24,active,2026-08-18T10:00:00+05:30
far_d41ee4d7,flt_c1e58933,business,promo,11579.47,1852.72,THB,30,7,0,1389.54,0,10,active,2026-08-18T10:00:00+05:30
far_8dadd630,flt_105984e7,economy,flex,13690.69,2190.51,INR,15,7,1,,1,111,active,2026-08-18T10:00:00+05:30
far_079960f5,flt_105984e7,economy,promo,8753.07,1400.49,INR,15,7,0,,0,126,active,2026-08-18T10:00:00+05:30
far_9c1f7ea7,flt_105984e7,business,corporate,38266.61,6122.66,INR,30,7,1,,0,9,active,2026-08-18T10:00:00+05:30
far_1b245297,flt_105984e7,business,flex,42441.15,6790.58,INR,30,7,1,5092.94,1,34,active,2026-08-18T10:00:00+05:30
far_7de07a6e,flt_eab16cd4,economy,saver,12469.05,1995.05,INR,15,7,0,,0,104,active,2026-08-18T10:00:00+05:30
far_5c42d454,flt_eab16cd4,economy,flex,17286.64,2765.86,INR,15,7,1,2074.40,1,93,active,2026-08-18T10:00:00+05:30
far_985eabb4,flt_eab16cd4,business,corporate,48317.56,7730.81,INR,30,7,1,5798.11,0,26,active,2026-08-18T10:00:00+05:30
far_9c9df4a0,flt_eab16cd4,business,promo,34261.54,5481.85,INR,30,7,0,4111.39,0,14,active,2026-08-18T10:00:00+05:30
far_4303dc85,flt_eefd4732,economy,flex,311.64,49.86,SGD,15,7,1,,1,112,active,2026-08-18T10:00:00+05:30
far_70972587,flt_eefd4732,economy,corporate,280.98,44.96,SGD,15,7,1,33.72,0,28,active,2026-08-18T10:00:00+05:30
far_da89c213,flt_eefd4732,business,saver,696.84,111.49,SGD,30,7,0,,0,26,active,2026-08-18T10:00:00+05:30
far_55497389,flt_eefd4732,business,corporate,871.05,139.37,SGD,30,7,1,104.53,0,27,active,2026-08-18T10:00:00+05:30
far_061de8ac,flt_be259a9e,economy,saver,3535.72,565.72,INR,15,7,0,,0,105,active,2026-08-18T10:00:00+05:30
far_d86773a6,flt_be259a9e,economy,promo,3133.93,501.43,INR,15,7,0,,0,65,active,2026-08-18T10:00:00+05:30
far_96e2e5db,flt_be259a9e,business,corporate,13700.91,2192.15,INR,30,7,1,1644.11,0,24,active,2026-08-18T10:00:00+05:30
far_706ad1b7,flt_be259a9e,business,standard,12455.38,1992.86,INR,30,7,0,1494.65,0,17,active,2026-08-18T10:00:00+05:30
far_4040f874,flt_7d8bf0c6,economy,saver,5553.87,888.62,INR,15,7,0,,0,46,active,2026-08-18T10:00:00+05:30
far_cd28666e,flt_7d8bf0c6,economy,flex,7699.69,1231.95,INR,15,7,1,,1,87,active,2026-08-18T10:00:00+05:30
far_518e0cdf,flt_7d8bf0c6,business,flex,23869.04,3819.05,INR,30,7,1,2864.28,1,37,active,2026-08-18T10:00:00+05:30
far_7a50618c,flt_7d8bf0c6,business,standard,19564.78,3130.37,INR,30,7,0,2347.77,0,15,active,2026-08-18T10:00:00+05:30
far_303af3b3,flt_3a790967,economy,corporate,21994.73,3519.16,INR,15,7,1,2639.37,0,157,active,2026-08-18T10:00:00+05:30
far_4963e0ff,flt_3a790967,economy,standard,19995.21,3199.23,INR,15,7,0,2399.43,0,60,active,2026-08-18T10:00:00+05:30
far_58c712ca,flt_3a790967,business,flex,75621.89,12099.50,INR,30,7,1,9074.63,1,7,active,2026-08-18T10:00:00+05:30
far_2cc67922,flt_3a790967,business,promo,48348.42,7735.75,INR,30,7,0,,0,30,active,2026-08-18T10:00:00+05:30
far_1809db21,flt_6e654191,economy,corporate,7774.29,1243.89,THB,15,7,1,932.92,0,122,active,2026-08-18T10:00:00+05:30
far_a82b1150,flt_6e654191,economy,saver,6219.43,995.11,THB,15,7,0,746.33,0,28,active,2026-08-18T10:00:00+05:30
far_de895d0b,flt_6e654191,business,corporate,24100.31,3856.05,THB,30,7,1,2892.04,0,31,active,2026-08-18T10:00:00+05:30
far_20849def,flt_6e654191,business,standard,21909.37,3505.50,THB,30,7,0,2629.12,0,8,active,2026-08-18T10:00:00+05:30
far_1eeca3c6,flt_7e1fd8fd,economy,flex,13628.61,2180.58,INR,15,7,1,,1,128,active,2026-08-18T10:00:00+05:30
far_ce214b5c,flt_7e1fd8fd,economy,promo,8713.37,1394.14,INR,15,7,0,,0,39,active,2026-08-18T10:00:00+05:30
far_ee0942e5,flt_7e1fd8fd,business,standard,34630.08,5540.81,INR,30,7,0,4155.61,0,24,active,2026-08-18T10:00:00+05:30
far_b1a41616,flt_7e1fd8fd,business,promo,27011.46,4321.83,INR,30,7,0,,0,32,active,2026-08-18T10:00:00+05:30
far_26d67bbc,flt_6ff02b2a,economy,promo,3470.46,555.27,INR,15,7,0,416.46,0,118,active,2026-08-18T10:00:00+05:30
far_0e06f9f2,flt_f649f15f,economy,flex,2981.78,477.08,INR,15,7,1,357.81,1,69,active,2026-08-18T10:00:00+05:30
far_61cbb85a,flt_f649f15f,economy,saver,2150.79,344.13,INR,15,7,0,258.09,0,140,active,2026-08-18T10:00:00+05:30
far_c07285ca,flt_f649f15f,business,standard,7576.65,1212.26,INR,30,7,0,,0,38,active,2026-08-18T10:00:00+05:30
far_e9405739,flt_f649f15f,business,promo,5909.79,945.57,INR,30,7,0,,0,6,active,2026-08-18T10:00:00+05:30
far_69ef01c9,flt_a117b27e,economy,saver,1648.25,263.72,INR,15,7,0,,0,98,active,2026-08-18T10:00:00+05:30
far_5c614366,flt_a117b27e,economy,corporate,2060.32,329.65,INR,15,7,1,,0,51,active,2026-08-18T10:00:00+05:30
far_282ff292,flt_a117b27e,business,standard,5806.34,929.02,INR,30,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_434bed04,flt_a117b27e,business,promo,4528.95,724.63,INR,30,7,0,543.47,0,39,active,2026-08-18T10:00:00+05:30
far_749401d4,flt_a95476a1,economy,promo,5381.33,861.01,INR,15,7,0,,0,133,active,2026-08-18T10:00:00+05:30
far_716188b2,flt_a95476a1,economy,corporate,7589.05,1214.25,INR,15,7,1,910.69,0,163,active,2026-08-18T10:00:00+05:30
far_84ce71ba,flt_a95476a1,business,promo,16682.11,2669.14,INR,30,7,0,2001.85,0,10,active,2026-08-18T10:00:00+05:30
far_b910c928,flt_a95476a1,business,saver,18820.84,3011.33,INR,30,7,0,2258.50,0,24,active,2026-08-18T10:00:00+05:30
far_8cedba78,flt_0a33bcd1,economy,flex,9160.87,1465.74,INR,15,7,1,,1,79,active,2026-08-18T10:00:00+05:30
far_6f3c1e95,flt_0a33bcd1,economy,saver,6607.84,1057.25,INR,15,7,0,,0,144,active,2026-08-18T10:00:00+05:30
far_64c46b3a,flt_0a33bcd1,business,flex,28398.71,4543.79,INR,30,7,1,3407.84,1,35,active,2026-08-18T10:00:00+05:30
far_64d0035f,flt_0a33bcd1,business,promo,18156.55,2905.05,INR,30,7,0,,0,18,active,2026-08-18T10:00:00+05:30
far_5f08228d,flt_01acb170,economy,saver,9911.89,1585.90,INR,15,7,0,1189.43,0,133,active,2026-08-18T10:00:00+05:30
far_082249a3,flt_01acb170,economy,standard,11263.52,1802.16,INR,15,7,0,,0,125,active,2026-08-18T10:00:00+05:30
far_4a8b537b,flt_01acb170,business,saver,30726.87,4916.30,INR,30,7,0,3687.22,0,7,active,2026-08-18T10:00:00+05:30
far_b5743d1e,flt_01acb170,business,promo,27235.18,4357.63,INR,30,7,0,,0,18,active,2026-08-18T10:00:00+05:30
far_01806505,flt_914bf913,economy,promo,5184.50,829.52,INR,15,7,0,622.14,0,58,active,2026-08-18T10:00:00+05:30
far_d06a6d4c,flt_914bf913,economy,corporate,7311.48,1169.84,INR,15,7,1,,0,165,active,2026-08-18T10:00:00+05:30
far_50e8f149,flt_914bf913,business,promo,16071.96,2571.51,INR,30,7,0,1928.64,0,19,active,2026-08-18T10:00:00+05:30
far_68b42057,flt_914bf913,business,flex,25138.20,4022.11,INR,30,7,1,3016.58,1,25,active,2026-08-18T10:00:00+05:30
far_ce5a1672,flt_82993076,economy,flex,2524.83,403.97,INR,15,7,1,302.98,1,125,active,2026-08-18T10:00:00+05:30
far_293a5834,flt_82993076,economy,standard,2069.54,331.13,INR,15,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_9ef9dcb7,flt_82993076,business,standard,6415.56,1026.49,INR,30,7,0,,0,21,active,2026-08-18T10:00:00+05:30
far_c3baa339,flt_82993076,business,promo,5004.14,800.66,INR,30,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_b070931f,flt_ea0e0038,economy,corporate,32690.12,5230.42,INR,15,7,1,,0,86,active,2026-08-18T10:00:00+05:30
far_500f9759,flt_ea0e0038,economy,saver,26152.10,4184.34,INR,15,7,0,3138.25,0,125,active,2026-08-18T10:00:00+05:30
far_4e353046,flt_ea0e0038,business,promo,71858.84,11497.41,INR,30,7,0,,0,29,active,2026-08-18T10:00:00+05:30
far_4bf686c1,flt_ea0e0038,business,corporate,101339.39,16214.30,INR,30,7,1,12160.73,0,25,active,2026-08-18T10:00:00+05:30
far_df748af2,flt_b4455501,economy,saver,275.61,44.10,SGD,15,7,0,33.07,0,100,active,2026-08-18T10:00:00+05:30
far_183b4a42,flt_1a3308d5,economy,standard,409.75,65.56,MYR,15,7,0,,0,126,active,2026-08-18T10:00:00+05:30
far_28bbc3d3,flt_26dea05f,economy,promo,5221.81,835.49,THB,15,7,0,626.62,0,91,active,2026-08-18T10:00:00+05:30
far_fccb2fb6,flt_26dea05f,economy,standard,6694.63,1071.14,THB,15,7,0,,0,63,active,2026-08-18T10:00:00+05:30
far_2c053c0e,flt_26dea05f,business,promo,16187.62,2590.02,THB,30,7,0,1942.51,0,21,active,2026-08-18T10:00:00+05:30
far_5b88ed3f,flt_26dea05f,business,standard,20753.35,3320.54,THB,30,7,0,,0,17,active,2026-08-18T10:00:00+05:30
far_7f8d8060,flt_45e9ee31,economy,flex,4946.77,791.48,INR,15,7,1,593.61,1,165,active,2026-08-18T10:00:00+05:30
far_a99264b9,flt_59c34756,economy,standard,5976.40,956.22,INR,15,7,0,,0,155,active,2026-08-18T10:00:00+05:30
far_8e511551,flt_f9e775d3,economy,corporate,9878.21,1580.51,INR,15,7,1,,0,37,active,2026-08-18T10:00:00+05:30
far_9522200c,flt_f9e775d3,economy,flex,10955.83,1752.93,INR,15,7,1,1314.70,1,169,active,2026-08-18T10:00:00+05:30
far_497e40a3,flt_f9e775d3,business,promo,21714.10,3474.26,INR,30,7,0,2605.69,0,9,active,2026-08-18T10:00:00+05:30
far_69822507,flt_f9e775d3,business,standard,27838.59,4454.17,INR,30,7,0,,0,16,active,2026-08-18T10:00:00+05:30
far_73a28dd6,flt_4eee4912,economy,promo,6631.36,1061.02,INR,15,7,0,795.76,0,118,active,2026-08-18T10:00:00+05:30
far_150c8026,flt_4eee4912,economy,flex,10372.12,1659.54,INR,15,7,1,,1,111,active,2026-08-18T10:00:00+05:30
far_4478649b,flt_4eee4912,business,saver,23192.74,3710.84,INR,30,7,0,2783.13,0,39,active,2026-08-18T10:00:00+05:30
far_4f7fd45f,flt_4eee4912,business,promo,20557.21,3289.15,INR,30,7,0,2466.86,0,15,active,2026-08-18T10:00:00+05:30
far_c2a472b4,flt_6de3dabd,economy,saver,5155.74,824.92,THB,15,7,0,618.69,0,74,active,2026-08-18T10:00:00+05:30
far_4da3d38d,flt_6de3dabd,economy,standard,5858.79,937.41,THB,15,7,0,703.06,0,166,active,2026-08-18T10:00:00+05:30
far_c529494c,flt_6de3dabd,business,promo,14166.56,2266.65,THB,30,7,0,1699.99,0,10,active,2026-08-18T10:00:00+05:30
